username,time,text,tags,translated_text,location,latitude,longitude,KADAA_ID,KADAA_AR,KADAA_EN,MOHAFAZA_ID,MOHAFAZA_AR,MOHAFAZA_EN
UserX,2020-09-13,"مديرية الأمن الداخلي أكدت أن الوضع في سجن رومية ""تحت السيطرة""

الرابط البديل: https://bit.ly/35val0g
#معاً_نعزل_كورونا
#لبنان","['#لبنان', '#معا']","The Internal Security Directorate confirmed that the situation in Roumieh prison is ""under control""

Alternative link: https://bit.ly/35val0g
#Together_with_corona
#Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Drelkak,2020-09-13,لم يبق غير الدعاء ورحمة الله والكمامة #كورونا_لبنان #ما_تستهتر,"['#ما_تستهتر', '#كورونا_لبنان']","There is nothing left but supplication, God's mercy and the muzzle",اللاهبية,33.6997,35.4636,53000,الشّوف,Ech Chouf,5,جبل لبنان,Mount Lebanon
@LB_Coronavirus,2020-09-13,"Sunday, September 13 at 7:36 PM

2 patients have died from COVID-19 increasing the death toll to 241 with 113 other patients in critical condition. #كورونا_لبنان",['#كورونا_لبنان'],"Sunday, September 13 at 7:36 PM

2 patients have died from COVID-19 increasing the death toll to 241 with 113 other patients in critical condition. #كورونا_لبنان",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@charbel_hanna32,2020-09-13,"رح تخسر كتير من فرح حياتك
لمّا تقضّي عمرك عم تقارن حالك بالتانيين..
خلّيك حر..

#صباح_الخير #جبران_باسيل #كورونا #لبنان_ينتفض #لبنان #مساء_الخير #لاتستسلم #بس_هيك #ايماني_فيك_كبير #Beirut #Lebanon #حب #حرية #c_h","['#بس_هيك', '#c_h', '#Lebanon', '#كورونا', '#حرية', '#حب', '#لبنان', '#جبران_باسيل', '#لاتستسلم', '#لبنان_ينتفض', '#ايماني_فيك_كبير', '#Beirut', '#مساء_الخير', '#صباح_الخير']","You will lose a lot of the joy of your life
When you spend your life to compare yourself to the other ..
Keep you free ..

# Good Morning # Gibran_Basil # Corona # Lebanon_ rising up # Lebanon # Good evening # Do not give up # Bas_Hik # My faith in you is great #Beirut #Lebanon # Love # Freedom #c_h",فرحت,34.1,35.7625,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
UserX,2020-09-12,"https://azmtayyar.org/Public/NewsAzm/427287/…
بلدية برجا: تسجيل 8 حالات إيجابية جديدة
#لبنان، #كورونا_لبنان، #أخبار_لبنانية","['#لبنان', '#كورونا_لبنان', '#أخبار_لبنانية']","https://azmtayyar.org/Public/NewsAzm/427287/…
Barja Municipality: 8 new positive cases were recorded
#Lebanon, #Corona_Lebanon, #Lebanese_News",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@janoubia_news,2020-09-12,"ما هي نسبة االخطر في رومية؟ 

#كورونا #سجن_رومية #كورونا_لبنان #لبنان","['#كورونا', '#سجن_رومية', '#كورونا_لبنان', '#لبنان']","What is the risk ratio in Roumieh?

# Corona # Roumieh Prison # Corona_Lebanon # Lebanon",ولا,34.535,36.1814,11000,عكّار,Akkar,1,عكار,Akkar
@LFofficialpage,2020-09-12,"10 وفيات و686 إصابة جديدة
https://cutt.ly/UfIpu0r
#كورونا #لبنان","['#كورونا', '#لبنان']","10 deaths and 686 new injuries
https://cutt.ly/UfIpu0r
# Corona # Lebanon",الجارية,33.4715,35.3494,81000,صيدا,Saida,8,الجنوب,South
@salem93L23,2020-09-12,"بح قلبه وزير الصحة، 
بس اذا بطرابلس تيوس والاغلبية بلا مخ، وشفناهن بتذكر وقت LBC كانت هونيك وصورت، شو العمل؟
بدهن يعملوا صلاة جماعة ويشاركوا بمظاهرات وما يلبسوا لا كمامات ولا من يحزنون ايه ١٠٠٠ وزير صحة ما بيمشي معهن 
يعزلوا طرابلس كلها لا حدا يفوت ولا يضهر منها 
#كورونا_لبنان",['#كورونا_لبنان'],"In his heart, the Minister of Health,
But if Tripoli is Teos and the majority are brainless, and we healed them by remembering the time of LBC, they were here and filmed, what should we do?
They want to perform group prayers and participate in demonstrations, and they don’t wear masks, and those who grieve. What 1,000 health ministers do not walk with them
They isolate all of Tripoli, no one is missing and no one knows it
# Corona_Lebanon",ولا,34.535,36.1814,11000,عكّار,Akkar,1,عكار,Akkar
UserX,2020-09-11,"من يستثنى من قرار الإغلاق؟

#الضمان_الاجتماعي#كورونا #كورونا_لبنان #جنوبية #janoubia","['#كورونا', '#janoubia', '#جنوبية', '#كورونا_لبنان', '#الضمان_الاجتماعي']","Who is exempt from the closure decision?

#Social Security # Corona #Corona_Lebanon #South #janoubia",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@LFofficialpage,2020-09-11,"10 وفيات و546 إصابة
https://cutt.ly/FfUiyLo
#كورونا #لبنان","['#كورونا', '#لبنان']","10 deaths and 546 injuries
https://cutt.ly/FfUiyLo
# Corona # Lebanon",الجارية,33.4715,35.3494,81000,صيدا,Saida,8,الجنوب,South
@tayyar_azm,2020-09-11,"https://azmtayyar.org/Public/NewsAzm/427098/…
خلية الازمة في برجا: تسجيل 9 اصابات جديدة
#لبنان، #كورونا_لبنان","['#لبنان', '#كورونا_لبنان']","https://azmtayyar.org/Public/NewsAzm/427098/…
The Crisis Cell in Barja: 9 new injuries were recorded
#Lebanon, # Corona_Lebanon",الحازمية,34.3906,36.0431,77000,المنية-الضنّية,El Minieh-Dennieh,7,الشمال,North
UserX,2020-09-10,"Replying to 
@AJArabic",[],"Replying to 
@AJArabic",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Mulhak,2020-09-10,"مدير عام #الصندوق_الوطني_للضمان_الإجتماعي: إقفال المركز الرئيسي يوم غد إثر إكتشاف إصابتين بـ #كورونا
https://mulhak.com/p/13987124
#لبنان #ملحق","['#الصندوق_الوطني_للضمان_الإجتماعي', '#كورونا', '#لبنان', '#ملحق']","Director General of the National Social Security Fund: The main center will be closed tomorrow, due to the discovery of two cases of # Corona
https://mulhak.com/p/13987124
#Lebanon # supplement",المريكز,33.1025,35.1256,83000,صور,Sour,8,الجنوب,South
@HaidarHiba6,2020-09-10,"فيروس كورونا :
إصابات جديدة : ٥٦٠
العدد الإجمالي : ٢٢٤٣٧
مقيمين : ٥٤٨
وافدين : ١٢
عدد المصابين حالياً : ١٤٩٠٦
حالات حرجة : ١١٨
وفيات :٢١٩
حالات شفاء: ٧٣١٢
#كورونا
#كورونا_لبنان
#كورونا_الجديد
#فيروس_كورونا #خليك_بالبيت","['#فيروس_كورونا', '#كورونا_الجديد', '#كورونا', '#كورونا_لبنان', '#خليك_بالبيت']","Corona Virus :
New infections: 560
Total number: 22437
Residents: 548
Expatriates: 12
Currently, the number of injured: 14,906
Critical cases: 118
Deaths: 219
Cures: 7,312
Corona
# Corona_Lebanon
#New Corona
Corona virus # Stay home",حالات,34.0828,35.6541,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
@JosephKh15,2020-09-10,"على اي اساس تم تخفيف القيود طالما اعداد الاصابات ب #كورونا_لبنان عم تزيد؟
وشو الفكرة من حظر التجول بعد الساعة ١؟",['#كورونا_لبنان'],"On what basis were the restrictions eased as long as the number of cases in Lebanon increased?
What is the idea of ​​curfew after 1 o'clock?",السمية,33.2205,35.2362,83000,صور,Sour,8,الجنوب,South
UserX,2020-09-09,"#كورونا_لبنان 
#كورونا_سوريا","['#كورونا_لبنان', '#كورونا_سوريا']","# Corona_Lebanon
# Corona_Syria",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@SawtBeirut,2020-09-09,"5 حالات وفاة جديدة .. وهذا عدد الإصابات اليوم
#كورونا
#لبنان","['#كورونا', '#لبنان']","5 new deaths ... and this is the number of injuries today
Corona
#Lebanon",حالات,34.0828,35.6541,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
@Mulhak,2020-09-09,"#وزارة_الصحة: 5 وفيات و553 إصابة جديدة بفيروس #كورونا
https://mulhak.com/p/20500437
#لبنان #ملحق","['#وزارة_الصحة', '#كورونا', '#لبنان', '#ملحق']","# Ministry of Health: 5 deaths and 553 new infections with # Corona virus
https://mulhak.com/p/20500437
#Lebanon # supplement",المريكز,33.1025,35.1256,83000,صور,Sour,8,الجنوب,South
@sarayanewsjo,2020-09-09,"إصابة وزير خارجية لبنان بفيروس كورونا #سرايا #كورونا #لبنان 
@sarayanewsjo","['#كورونا', '#لبنان', '#سرايا']","The Minister of Foreign Affairs of Lebanon was infected with the Coronavirus # Saraya # Corona # Lebanon
@arayanewsjo",البنا,34.4719,36.1836,11000,عكّار,Akkar,1,عكار,Akkar
@mhd_abou_khalil,2020-09-09,"بيو لرفيقي توفى من شوي بالكورونا ،لما عرفت حكيتو جرب واسي، الحمد الله كان مصبر بس شغلة حارقة قلبو انو لا قادر يقرب يودعو و حيندفن بكرا لحالو باجراءات مشددة، #الكورونا حقيقة خافوا على اهلكم و خدوا احتياطاتكم 
#كورونا_لبنان","['#الكورونا', '#كورونا_لبنان']","Pew to my companion died from a barbecue with the Corona, when I knew my story, he tried my conscience, praise God, he was impatient, but a burning heart.
# Corona_Lebanon",شويا,33.3955,35.7158,64000,حاصبيّا,Hasbaya,6,نبطية,Nabatiyeh
UserX,2020-09-08,"Dashboard updated for 7 September #كورونا_لبنان #Lebanon #COVID19 / 570,200 total tests; 20,826 total cases; 400 new cases today; 14,196 active cases; 112 currently in ICU; 6,430 total recoveries; 200 total deaths.

For more details: http://tiny.cc/covidlebanon","['#COVID19', '#Lebanon', '#كورونا_لبنان']","Dashboard updated for 7 September #كورونا_لبنان #Lebanon #COVID19 / 570,200 total tests; 20,826 total cases; 400 new cases today; 14,196 active cases; 112 currently in ICU; 6,430 total recoveries; 200 total deaths.

For more details: http://tiny.cc/covidlebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@sawtalfarah_tyr,2020-09-08,"وزارة الصحة: حالة ايجابية واحدة على متن رحلات 6 أيلول
http://sawtalfarah.com/news/view/local_news/0/219077…
#كورونا #لبنان","['#كورونا', '#لبنان']","The Ministry of Health: One positive case on board the 6 September flights
http://sawtalfarah.com/news/view/local_news/0/219077…
# Corona # Lebanon",كحالة,33.8236,35.5894,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
@oudaida,2020-09-08,"Please share
#كورونا_لبنان",['#كورونا_لبنان'],"Please share
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@tayyar_azm,2020-09-08,"https://azmtayyar.org/Public/NewsAzm/426434/…
وزارة التربية أصدرت الدليل الصحي للوقاية من انتشار كورونا
#لبنان، #أخبار_لبنانية","['#لبنان', '#أخبار_لبنانية']","https://azmtayyar.org/Public/NewsAzm/426434/…
The Ministry of Education issued a health guide to prevent the spread of Corona
Lebanon, Lebanese News",الحازمية,34.3906,36.0431,77000,المنية-الضنّية,El Minieh-Dennieh,7,الشمال,North
UserX,2020-09-07,"Dashboard updated for 6 September #كورونا_لبنان #Lebanon #COVID19 / 563,286 total tests; 20,426 total cases; 413 new cases today; 14,096 active cases; 106 currently in ICU; 6,139 total recoveries; 191 total deaths.

For more details: http://tiny.cc/covidlebanon","['#COVID19', '#Lebanon', '#كورونا_لبنان']","Dashboard updated for 6 September #كورونا_لبنان #Lebanon #COVID19 / 563,286 total tests; 20,426 total cases; 413 new cases today; 14,096 active cases; 106 currently in ICU; 6,139 total recoveries; 191 total deaths.

For more details: http://tiny.cc/covidlebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Alwasatkuwait,2020-09-07,عاجل | #كورونا.. #لبنان يسجل 400 إصابة جديدة و9 وفيات,"['#كورونا', '#لبنان']",Urgent | # Corona .. # Lebanon records 400 new infections and 9 deaths,يات,33.8606,35.5656,52000,المتن,El Meten,5,جبل لبنان,Mount Lebanon
@AssafirO,2020-09-07,"وزارة الصحة: تسجيل 9 حالات وفاة و400 اصابة جديدة بفيروس #كورونا.
#لبنان
#السفير_اونلاين","['#كورونا', '#السفير_اونلاين', '#لبنان']","The Ministry of Health: 9 deaths and 400 new cases of Coronavirus were recorded.
#Lebanon
#Ambassador_online",حالات,34.0828,35.6541,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
@LBCILebanon,2020-09-07,"كم بلغ عدد الاصابات بكورونا في قضاء زغرتا اليوم؟#
https://bit.ly/2FdQkA6
#كورونا #كورونا_لبنان
#LBCI #LBCINews #LBCILebanon","['#كورونا', '#LBCI', '#LBCINews', '#كورونا_لبنان', '#LBCILebanon']","How many cases of Corona were reported in Zgharta today? #
https://bit.ly/2FdQkA6
# Corona # Corona_Lebanon
#LBCI #LBCINews #LBCILebanon",المصالي,34.4089,35.9664,77000,المنية-الضنّية,El Minieh-Dennieh,7,الشمال,North
UserX,2020-09-06,"سياسة ماكرون ""الجديدة"" في الشرق الأوسط والتحول في نمط الإصابات بفيروس كورونا 
https://cedarnews.net/bbc/280475/

https://chat.whatsapp.com/J10z9sHoXRQID02h5S9V5I…
#لبنان",['#لبنان'],"Macron's ""new"" policy in the Middle East and the shift in the pattern of coronavirus infections
https://cedarnews.net/bbc/280475/

https://chat.whatsapp.com/J10z9sHoXRQID02h5S9V5I…
#Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
